prmca_pco_ofici	prmca_pco_moned	prmca_pco_produc	prmca_pnu_contr	prmoc_pco_ofici	prmoc_pco_moned	prmoc_pco_produ	prmoc_pnu_oper	prmoc_psa_actual
290	1	0	2403214	290	1	2	5941398	3030796.160000	
245	2	3	2403216	592	2	3	5943961	26479000.000000	
660	1	0	2403220	660	1	2	5920848	9091975.800000	
660	1	0	2403220	660	1	2	5901714	22006133.860000	
660	1	0	2403220	660	1	2	5901715	1876926.700000	
341	1	0	2403221	597	1	2	5928354	12150384.050000	
341	1	0	2403221	597	1	2	5936794	6313544.320000	
341	1	0	2403221	597	1	2	5933987	9557699.240000	
341	1	0	2403221	597	1	2	5921930	6211187.550000	
341	1	0	2403221	597	1	2	5908536	3481150.050000	
341	1	0	2403221	131	1	2	5905916	4852446.490000	
341	1	0	2403221	597	1	2	5919346	3109198.000000	
341	1	0	2403221	341	1	2	5844979	12862377.170000	
341	1	0	2403221	597	1	2	5942532	14565151.750000	
341	1	0	2403221	597	1	2	5945369	11230523.300000	
341	1	0	2403221	597	1	2	5918316	9903407.700000	
341	1	0	2403221	597	1	2	5930757	4931246.950000	
341	1	0	2403221	131	1	2	5902497	17279911.510000	
341	1	0	2403221	597	1	2	5911706	3757464.700000	
290	1	0	2403230	290	1	2	5845142	3723901.320000	
290	1	0	2403230	290	1	2	5907790	1536285.600000	
295	1	0	2403233	295	1	2	5845188	15071971.270000	
225	1	0	2403235	225	1	2	5845398	3126933.990000	
297	1	0	2403237	297	1	2	5846919	10570802.610000	
210	1	0	2403243	210	1	2	5845440	29140486.960000	
210	1	0	2403243	131	1	2	5912017	8717990.490000	
210	1	0	2403243	210	1	2	5945063	3861404.500000	
342	1	0	2403247	342	1	2	5930607	12975821.800000	
302	1	0	2403255	302	1	2	5912487	3163688.850000	
302	1	0	2403255	259	1	2	5943291	18964869.900000	
302	1	0	2403255	302	1	2	5846105	37060070.630000	
302	1	0	2403255	259	1	2	5932791	27520517.550000	
302	1	0	2403255	259	1	2	5932794	10059954.400000	
302	1	0	2403255	302	1	2	5914956	6250439.400000	
215	1	0	2403264	215	1	2	5846929	8003471.220000	
215	1	0	2403264	215	1	2	5850978	2763261.750000	
215	1	0	2403265	215	1	2	5847407	3190357.490000	
215	1	0	2403265	215	1	2	5851212	1841637.350000	
345	1	0	2403267	259	1	2	5933349	4000000.000000	
405	2	3	2403278	405	2	3	5945771	406295227.049200	
405	2	3	2403278	405	2	3	5944902	189653814.504400	
405	2	3	2403278	405	2	3	5945993	118540361.055200	
405	2	3	2403278	405	2	3	5940700	63800176.072800	
405	2	3	2403278	405	2	3	5943503	500765271.522600	
405	2	3	2403278	405	2	3	5946813	22340263.454600	
405	2	3	2403278	405	2	3	5946599	23740647.736000	
250	1	0	2403283	250	1	2	5846991	788837.570000	
250	1	0	2403283	250	1	2	5847521	8229035.790000	
210	1	0	2403284	210	1	2	5847012	1649744.520000	
210	1	0	2403284	210	1	2	5867103	9040796.500000	
346	1	0	2403286	131	1	2	5915114	477786.420000	
332	1	0	2403297	332	1	2	5848306	64488471.720000	
290	1	0	2403302	290	1	2	5945738	10171234.950000	
290	1	0	2403302	290	1	2	5849767	252784.230000	
290	1	0	2403302	290	1	2	5847691	21469588.910000	
290	1	0	2403302	290	1	2	5912644	15757230.500000	
210	2	3	2403303	210	2	3	5951458	52958000.000000	
210	2	3	2403303	596	2	3	5944888	74141200.000000	
210	2	3	2403303	596	2	3	5940881	52958000.000000	
210	2	3	2403303	596	2	3	5933560	52958000.000000	
210	2	3	2403303	596	2	3	5936234	52958000.000000	
210	2	3	2403303	596	2	3	5936355	31774800.000000	
210	2	3	2403303	596	2	3	5940604	52958000.000000	
210	2	3	2403303	596	2	3	5933989	52958000.000000	
210	2	3	2403303	596	2	3	5936793	52958000.000000	
210	2	3	2403303	596	2	3	5945508	52958000.000000	
210	2	3	2403303	596	2	3	5937997	52958000.000000	
210	2	3	2403303	596	2	3	5945029	74141200.000000	
210	2	3	2403303	596	2	3	5941354	52958000.000000	
210	2	3	2403303	596	2	3	5941163	52958000.000000	
210	2	3	2403303	596	2	3	5946928	52958000.000000	
210	2	3	2403303	210	2	3	5947269	52958000.000000	
210	2	3	2403303	596	2	3	5947327	74141200.000000	
210	2	3	2403303	596	2	3	5947388	52958000.000000	
210	2	3	2403303	596	2	3	5934206	52958000.000000	
210	2	3	2403303	596	2	3	5934409	52958000.000000	
210	2	3	2403303	596	2	3	5934643	52958000.000000	
210	2	3	2403303	596	2	3	5935849	105916000.000000	
210	2	3	2403303	210	2	3	5939601	52958000.000000	
210	2	3	2403303	596	2	3	5946501	52958000.000000	
210	2	3	2403303	210	2	3	5946297	52958000.000000	
210	2	3	2403303	210	2	3	5946351	52958000.000000	
210	2	3	2403303	210	2	3	5946376	52958000.000000	
210	2	3	2403303	596	2	3	5939169	52958000.000000	
210	2	3	2403303	210	2	3	5939222	52958000.000000	
210	2	3	2403303	596	2	3	5938925	52958000.000000	
210	2	3	2403303	596	2	3	5941939	105916000.000000	
210	2	3	2403303	596	2	3	5942042	105916000.000000	
210	2	3	2403303	596	2	3	5942072	84732800.000000	
210	2	3	2403303	596	2	3	5945570	52958000.000000	
210	2	3	2403303	210	2	3	5945885	79437000.000000	
210	2	3	2403303	596	2	3	5946092	79437000.000000	
210	2	3	2403303	596	2	3	5946141	52958000.000000	
210	2	3	2403303	596	2	3	5946039	52958000.000000	
250	1	0	2403304	250	1	2	5847720	1729453.910000	
275	1	0	2403306	275	1	2	5849114	15961635.950000	
250	1	0	2403308	250	1	2	5857016	350829.200000	
297	1	0	2403310	297	1	2	5847814	16485854.840000	
297	1	0	2403313	259	1	2	5945194	19658749.550000	
297	1	0	2403313	297	1	2	5848097	22450391.800000	
405	1	3	2403315	405	1	3	5944948	455000000.000000	
405	1	3	2403315	405	1	3	5944968	750000000.000000	
405	1	3	2403315	405	1	3	5944976	800000000.000000	
210	1	0	2403316	210	1	2	5847916	3199823.470000	
326	1	0	2403328	326	1	2	5848277	5422220.430000	
290	1	0	2403332	290	1	2	5849664	3133541.540000	
290	1	0	2403332	290	1	2	5867317	6064924.250000	
265	1	0	2403334	265	1	2	5946623	20025346.650000	
265	1	0	2403334	265	1	2	5848511	55377790.400000	
265	1	0	2403334	265	1	2	5917155	21038339.500000	
265	1	0	2403334	252	1	2	5932109	11323789.650000	
250	1	0	2403335	250	1	2	5848581	4655716.850000	
205	1	0	2403337	377	1	2	5916317	25287974.720000	
953	1	0	2403339	953	1	2	5848867	9311453.070000	
953	1	0	2403339	953	1	2	5848870	1859220.150000	
210	1	0	2403345	210	1	2	5942283	3274749.750000	
210	1	0	2403345	210	1	2	5900430	1252058.200000	
210	1	0	2403345	131	1	2	5912293	636388.950000	
210	1	0	2403345	210	1	2	5938750	4658749.050000	
210	1	0	2403345	210	1	2	5856269	2277309.130000	
210	1	0	2403345	210	1	2	5848810	9233474.400000	
205	1	0	2403346	205	1	2	5849408	2657659.620000	
342	1	0	2403351	342	1	2	5848954	8815191.340000	
342	1	0	2403351	131	1	2	5904424	4079181.650000	
342	1	0	2403351	342	1	2	5851595	12049643.550000	
342	1	0	2403352	342	1	2	5848955	23816517.810000	
342	1	0	2403352	131	1	2	5904540	6275059.940000	
342	1	0	2403352	341	1	2	5922840	7242605.350000	
290	1	0	2403359	290	1	2	5849003	17415053.930000	
558	1	3	2403360	254	1	3	5945583	50000000.000000	
250	1	0	2403374	250	1	2	5906348	32311265.800000	
250	1	0	2403374	597	1	2	5945161	24397129.750000	
290	1	0	2403375	290	1	2	5904765	1765504.190000	
290	1	0	2403375	290	1	2	5849329	23866040.460000	
255	1	0	2403377	255	1	2	5849402	18581809.750000	
255	1	0	2403377	255	1	2	5917022	2493129.400000	
342	1	0	2403381	342	1	2	5849640	15744514.040000	
205	2	3	2403383	594	2	3	5946259	15887400.000000	
205	2	3	2403383	594	2	3	5942879	177409300.000000	
205	2	3	2403383	594	2	3	5945262	84732800.000000	
205	2	3	2403383	594	2	3	5947527	124451300.000000	
205	2	3	2403383	594	2	3	5951436	92676500.000000	
205	2	3	2403383	594	2	3	5944536	52958000.000000	
205	2	3	2403383	594	2	3	5946629	74141200.000000	
205	2	3	2403383	594	2	3	5943276	13239500.000000	
205	2	3	2403383	594	2	3	5943354	60901700.000000	
205	2	3	2403383	594	2	3	5945894	87380700.000000	
215	1	0	2403384	215	1	2	5864708	6049341.830000	
215	1	0	2403384	215	1	2	5919140	5317849.700000	
215	1	0	2403384	215	1	2	5849680	16456310.400000	
290	1	0	2403385	290	1	2	5915454	6741492.150000	
290	1	0	2403385	290	1	2	5861532	8549576.750000	
290	1	0	2403385	290	1	2	5923227	6304222.600000	
290	1	0	2403385	131	1	2	5905228	18772347.400000	
290	1	0	2403385	290	1	2	5849602	10546058.680000	
290	1	0	2403385	252	1	2	5944640	13584713.450000	
290	1	0	2403385	290	1	2	5864148	36379187.620000	
290	1	0	2403385	252	1	2	5928414	3994292.500000	
346	1	0	2403386	346	1	2	5849972	1171157.940000	
215	1	0	2403387	131	1	2	5903457	12912269.890000	
215	1	0	2403387	215	1	2	5849810	20863227.460000	
960	1	0	2403396	960	1	2	5850352	36092708.370000	
332	1	0	2403398	332	1	2	5850538	15116386.310000	
332	1	0	2403398	332	1	2	5861426	3852131.140000	
935	1	0	2403401	935	1	2	5850424	13459441.240000	
943	1	0	2403405	943	1	2	5850605	357393.050000	
943	1	0	2403405	943	1	2	5850619	4904197.070000	
968	1	0	2403411	968	1	2	5850819	34819842.370000	
347	1	0	2403413	347	1	2	5850961	19629822.250000	
265	1	0	2403416	265	1	2	5850942	7749586.580000	
290	1	0	2403417	290	1	2	5851042	23212933.090000	
927	1	0	2403419	927	1	2	5851191	22064460.300000	
341	1	0	2403420	341	1	2	5852814	2096269.250000	
341	1	0	2403420	341	1	2	5851153	3794133.760000	
341	1	0	2403421	341	1	2	5851664	10266805.770000	
210	1	0	2403423	210	1	2	5851683	1096275.500000	
210	1	0	2403423	210	1	2	5943910	3849925.200000	
210	1	0	2403423	210	1	2	5851171	4453814.720000	
342	2	3	2403425	597	2	3	5947006	211832000.000000	
265	1	0	2403428	265	1	2	5851476	14633009.380000	
265	1	0	2403430	265	1	2	5851569	5265694.740000	
326	1	0	2403435	326	1	2	5852072	54684821.990000	
210	1	0	2403436	210	1	2	5937974	18063513.850000	
210	1	0	2403436	210	1	2	5947391	30000000.000000	
953	1	0	2403437	953	1	2	5852627	17137543.140000	
953	1	0	2403437	953	1	2	5852628	6434508.270000	
334	1	0	2403438	334	1	2	5852132	5500000.000000	
377	1	0	2403441	377	1	2	5908286	6364930.480000	
377	1	0	2403441	377	1	2	5918407	56619738.800000	
250	1	0	2403444	250	1	2	5852318	2921858.640000	
250	1	0	2403444	250	1	2	5922237	28389195.420000	
285	1	0	2403450	285	1	2	5862987	13788620.180000	
285	1	0	2403450	285	1	2	5852519	30446588.380000	
285	1	0	2403450	285	1	2	5852533	62313717.640000	
342	1	0	2403451	342	1	2	5852319	617641.370000	
265	1	0	2403456	265	1	2	5853436	22945272.720000	
265	1	0	2403459	265	1	2	5852935	3286421.170000	
265	1	0	2403459	265	1	2	5852585	10926127.750000	
953	1	0	2403460	953	1	2	5853120	11257226.820000	
953	1	0	2403460	953	1	2	5853121	1957206.040000	
599	2	0	2403462	521	2	2	5909702	46200363.255400	
599	2	0	2403462	405	2	2	5947111	26479000.000000	
599	2	0	2403462	521	2	2	5926716	114479186.796600	
599	2	0	2403462	521	2	2	5921916	31259804.633200	
599	2	0	2403462	521	2	2	5905277	120086649.922400	
599	2	0	2403462	521	2	2	5945575	138361857.297000	
599	2	0	2403462	521	2	2	5925252	33467427.708600	
255	1	0	2403465	255	1	2	5852826	5559410.560000	
215	1	0	2403469	215	1	2	5856683	1279013.100000	
215	1	0	2403469	215	1	2	5852938	5578699.270000	
321	1	0	2403472	321	1	2	5853039	14110000.000000	
332	1	0	2403477	332	1	2	5857300	1273215.210000	
332	1	0	2403477	332	1	2	5853709	15364503.670000	
332	1	0	2403478	332	1	2	5853732	20041206.150000	
332	1	0	2403479	332	1	2	5853748	11412160.410000	
332	1	0	2403479	332	1	2	5904971	3700819.610000	
660	1	0	2403481	660	1	2	5854579	10623248.050000	
660	1	0	2403481	660	1	2	5860886	2997789.430000	
660	1	0	2403481	660	1	2	5853348	17619451.290000	
660	1	0	2403481	660	1	2	5864269	3632857.780000	
321	1	0	2403482	321	1	2	5853525	5426446.030000	
215	1	0	2403487	215	1	2	5854099	14728060.340000	
255	1	0	2403489	255	1	2	5854077	13225199.370000	
229	1	0	2403491	229	1	2	5854024	3648100.110000	
210	1	0	2403493	210	1	2	5911966	5333412.200000	
210	1	0	2403493	210	1	2	5915048	7868103.600000	
210	1	0	2403493	596	1	2	5939004	10169513.400000	
210	1	0	2403493	596	1	2	5941782	13849406.800000	
210	1	0	2403493	210	1	2	5918653	5085046.100000	
210	1	0	2403493	210	1	2	5917456	6593466.000000	
210	1	0	2403493	210	1	2	5920428	14737021.850000	
210	1	0	2403493	596	1	2	5947525	19000000.000000	
210	1	0	2403493	210	1	2	5927361	12024842.300000	
210	1	0	2403493	596	1	2	5943815	13142678.500000	
210	1	0	2403493	210	1	2	5908458	996519.550000	
210	1	0	2403493	210	1	2	5921894	10753437.200000	
210	1	0	2403493	210	1	2	5929520	14106972.400000	
210	1	0	2403493	210	1	2	5924605	11386268.400000	
210	1	0	2403493	596	1	2	5928807	23198150.750000	
210	1	0	2403493	596	1	2	5936573	28995174.880000	
210	1	0	2403493	596	1	2	5945886	14307622.000000	
660	1	0	2403495	660	1	2	5854744	25345664.910000	
215	1	0	2403496	215	1	2	5854224	4827362.830000	
215	1	0	2403496	215	1	2	5854246	12672364.220000	
321	1	0	2403498	321	1	2	5854346	8207441.730000	
230	1	0	2403502	230	1	2	5857160	6388408.110000	
290	1	0	2403503	290	1	2	5854268	20801094.080000	
302	1	0	2403512	302	1	2	5855690	8210552.860000	
295	1	0	2403516	295	1	2	5915747	1757189.250000	
295	1	0	2403516	295	1	2	5932718	2402382.540000	
280	2	3	2403518	562	2	3	5939708	17873325.000000	
280	2	3	2403518	597	2	3	5943131	14828240.000000	
280	2	3	2403518	562	2	3	5943004	10238539.605600	
280	2	3	2403518	597	2	3	5947395	47132620.000000	
280	2	3	2403518	597	2	3	5947130	16946560.000000	
280	2	3	2403518	562	2	3	5937529	11121180.000000	
280	2	3	2403518	597	2	3	5941284	16946570.591600	
280	2	3	2403518	562	2	3	5946881	29612350.098600	
280	2	3	2403518	597	2	3	5946563	51457525.098600	
280	2	3	2403518	597	2	3	5946317	48544835.098600	
280	2	3	2403518	562	2	3	5941810	16063935.493000	
280	2	3	2403518	562	2	3	5942091	15446074.507000	
280	2	3	2403518	562	2	3	5934622	10238529.014000	
280	2	3	2403518	597	2	3	5935821	6090185.887400	
280	2	3	2403518	562	2	3	5939027	7723029.309800	
280	2	3	2403518	597	2	3	5939374	8385004.309800	
280	2	3	2403518	597	2	3	5938015	12886460.788800	
280	2	3	2403518	597	2	3	5942296	21006664.507000	
280	2	3	2403518	597	2	3	5942605	10503345.493000	
280	2	3	2403518	597	2	3	5951518	19064880.000000	
280	2	3	2403518	597	2	3	5951288	21712780.000000	
280	2	3	2403518	597	2	3	5938717	5295800.000000	
280	2	3	2403518	597	2	3	5933244	4545581.084600	
280	2	3	2403518	597	2	3	5933498	1632891.084600	
280	2	3	2403518	562	2	3	5938358	9179400.788800	
280	2	3	2403518	597	2	3	5935481	3265760.986000	
280	2	3	2403518	597	2	3	5945616	33098750.000000	
280	2	3	2403518	597	2	3	5945692	26037679.802800	
280	2	3	2403518	597	2	3	5935007	6972820.986000	
280	2	3	2403518	597	2	3	5944868	35349459.704200	
280	2	3	2403518	597	2	3	5944501	84997595.295800	
280	2	3	2403518	597	2	3	5940884	24360669.408400	
280	2	3	2403518	597	2	3	5933959	4192488.915400	
280	2	3	2403518	597	2	3	5940429	16946570.591600	
280	2	3	2403518	597	2	3	5936575	14298660.000000	
280	2	3	2403518	597	2	3	5936800	3971850.000000	
295	1	0	2403521	295	1	2	5855108	5200995.330000	
347	1	0	2403522	347	1	2	5855250	5740174.180000	
347	1	0	2403522	347	1	2	5868042	3474581.870000	
347	1	0	2403522	347	1	2	5929572	10635199.150000	
558	1	3	2403526	562	1	3	5944393	75000000.010000	
558	1	3	2403526	562	1	3	5933714	11250000.000000	
558	1	3	2403526	562	1	3	5940053	56250000.000000	
215	1	0	2403533	215	1	2	5855425	7171777.630000	
245	1	0	2403535	245	1	2	5855556	10959808.270000	
483	1	0	2403538	483	1	2	5856536	21541756.580000	
483	1	0	2403538	483	1	2	5856546	6834393.310000	
483	1	0	2403538	483	1	2	5856547	3565480.540000	
210	1	0	2403539	210	1	2	5941505	17500000.000000	
210	1	0	2403539	210	1	2	5925595	9600000.000000	
210	1	0	2403539	210	1	2	5923372	10320000.000000	
210	1	0	2403539	210	1	2	5855794	12242281.360000	
346	1	0	2403542	346	1	2	5856277	7917354.180000	
346	1	0	2403542	346	1	2	5856280	8963915.380000	
245	1	3	2403544	245	1	3	5935229	2611239.200000	
245	1	3	2403544	245	1	3	5951332	10000000.000000	
245	1	3	2403544	245	1	3	5938725	3447059.400000	
245	1	3	2403544	245	1	3	5947167	20000000.000000	
341	1	0	2403545	259	1	2	5945997	12686507.500000	
341	1	0	2403545	341	1	2	5867171	18934235.450000	
341	1	0	2403545	341	1	2	5856128	20036437.300000	
341	1	0	2403545	341	1	2	5921635	10028918.100000	
255	1	0	2403546	255	1	2	5951386	7937711.220000	
255	1	0	2403546	255	1	2	5856149	52820504.160000	
255	1	0	2403546	255	1	2	5920748	12750882.710000	
255	1	0	2403546	259	1	2	5942323	19512247.750000	
255	1	0	2403546	131	1	2	5903264	5937012.010000	
215	1	0	2403551	215	1	2	5856514	14055235.530000	
290	1	0	2403555	290	1	2	5856493	28828311.700000	
265	1	0	2403557	265	1	2	5856574	35788784.280000	
292	1	0	2403559	292	1	2	5862791	1663781.660000	
292	1	0	2403559	292	1	2	5861698	1666335.560000	
341	1	0	2403567	341	1	2	5929830	17001973.250000	
341	1	0	2403567	341	1	2	5856881	31571297.590000	
265	1	0	2403568	265	1	2	5856900	11863231.510000	
341	1	0	2403569	341	1	2	5857218	1232202.190000	
265	1	0	2403574	265	1	2	5857098	12104962.280000	
292	1	0	2403575	292	1	2	5857135	13917234.270000	
953	1	0	2403581	953	1	2	5857752	55056621.940000	
250	1	0	2403582	250	1	2	5857583	11458435.860000	
250	1	0	2403582	250	1	2	5858561	14337423.990000	
558	1	3	2403583	562	1	3	5946140	26000000.000000	
558	1	3	2403583	562	1	3	5935450	6250000.030000	
558	1	3	2403583	562	1	3	5934940	5000000.000000	
558	1	3	2403583	562	1	3	5943866	46000000.000000	
558	1	3	2403583	562	1	3	5940326	50000000.000000	
558	1	3	2403583	562	1	3	5944403	30000000.000000	
558	1	3	2403583	562	1	3	5937750	8333333.360000	
558	1	3	2403583	562	1	3	5938177	7333333.360000	
558	1	3	2403583	562	1	3	5942639	50000000.000000	
558	1	3	2403583	562	1	3	5945463	17000000.000000	
558	1	3	2403583	562	1	3	5941571	52000000.000000	
558	1	3	2403583	562	1	3	5944935	15000000.000000	
558	1	3	2403583	562	1	3	5936938	20473118.260000	
558	1	3	2403583	562	1	3	5946741	30000000.000000	
558	1	3	2403583	562	1	3	5934624	11666666.700000	
341	1	0	2403584	597	1	2	5903304	8661406.600000	
341	1	0	2403584	597	1	2	5941412	10783578.000000	
341	1	0	2403584	341	1	2	5916418	7617194.150000	
341	1	0	2403584	597	1	2	5945370	13172120.720000	
341	1	0	2403584	341	1	2	5857828	40967425.580000	
341	1	0	2403584	341	1	2	5857830	46845903.680000	
341	1	0	2403584	597	1	2	5930759	6488403.250000	
341	1	0	2403584	597	1	2	5906026	2402105.950000	
341	1	0	2403584	597	1	2	5908518	3143255.750000	
341	1	0	2403584	597	1	2	5919351	7550195.950000	
341	1	0	2403584	341	1	2	5911240	3576214.700000	
341	1	0	2403584	597	1	2	5927232	10084601.600000	
341	1	0	2403584	597	1	2	5936680	6284006.400000	
341	1	0	2403584	597	1	2	5934005	9410574.850000	
341	1	0	2403584	597	1	2	5921926	5532089.750000	
290	1	0	2403598	290	1	2	5857952	33750000.000000	
290	1	0	2403598	290	1	2	5944160	9535708.550000	
405	1	3	2403600	405	1	3	5946199	125000000.000000	
250	1	0	2403606	250	1	2	5872528	4622223.150000	
215	1	0	2403611	215	1	2	5858191	8533955.510000	
265	1	0	2403615	265	1	2	5858232	4236478.170000	
265	1	0	2403615	265	1	2	5905775	6175965.270000	
265	1	0	2403616	265	1	2	5858246	12748225.840000	
953	1	0	2403618	953	1	2	5858716	16501066.360000	
953	1	0	2403618	953	1	2	5858724	7746182.130000	
297	1	0	2403621	597	1	2	5936759	120611425.550000	
297	1	0	2403621	297	1	2	5906074	78733654.300000	
297	1	0	2403621	131	1	2	5902329	153668639.600000	
215	1	0	2403622	215	1	2	5858564	4647011.790000	
265	1	0	2403626	265	1	2	5858692	23895233.280000	
346	1	0	2403627	346	1	2	5858835	12436378.730000	
265	1	0	2403631	265	1	2	5858771	32666399.770000	
215	1	0	2403634	215	1	2	5920014	59698245.550000	
215	1	0	2403635	215	1	2	5872427	213050.740000	
215	1	0	2403635	131	1	2	5918440	16222139.600000	
205	1	3	2403636	594	1	3	5946031	2504166.660000	
205	1	3	2403636	594	1	3	5945555	16666666.660000	
220	1	0	2403637	220	1	2	5859791	18237681.090000	
558	1	0	2403640	558	1	2	5915052	94847201.340000	
558	1	0	2403640	558	1	2	5915115	30317448.600000	
558	1	0	2403640	562	1	2	5932681	70962485.210000	
558	1	0	2403640	558	1	2	5913073	126829503.450000	
558	1	0	2403640	562	1	2	5932127	245702752.100000	
558	1	0	2403640	562	1	2	5912574	90112224.800000	
558	1	0	2403640	562	1	2	5918038	345126357.750000	
558	1	0	2403640	562	1	2	5929007	68228174.200000	
558	1	0	2403640	558	1	2	5910399	28829909.900000	
558	1	0	2403640	562	1	2	5946926	100000000.000000	
558	1	0	2403640	558	1	2	5913742	53699832.750000	
558	1	0	2403640	558	1	2	5917038	15954558.750000	
558	1	0	2403640	558	1	2	5909900	18345904.750000	
558	1	0	2403640	558	1	2	5914613	26490285.950000	
558	1	0	2403640	558	1	2	5905196	32829528.400000	
558	1	0	2403640	562	1	2	5911403	64872193.200000	
558	1	0	2403640	562	1	2	5926881	24045669.270000	
558	1	0	2403640	562	1	2	5927903	65853829.750000	
265	1	0	2403641	265	1	2	5859038	12961118.170000	
265	1	0	2403641	265	1	2	5915945	3006817.810000	
562	2	3	2403650	669	2	3	5943278	216681830.090400	
562	2	3	2403650	405	2	3	5946879	53222790.000000	
597	1	0	2403651	597	1	2	5860629	159794499.730000	
255	1	0	2403653	597	1	2	5924023	12975302.850000	
255	1	0	2403653	595	1	2	5911384	3200529.900000	
620	1	0	2403657	620	1	2	5859469	22902372.890000	
620	1	0	2403657	620	1	2	5917467	3776857.550000	
594	2	3	2403665	256	2	3	5944579	39718505.295800	
594	2	3	2403665	256	2	3	5947296	26479000.000000	
346	1	0	2403666	346	1	2	5860729	6437017.570000	
346	1	0	2403666	346	1	2	5860744	6227525.950000	
660	1	0	2403667	660	1	2	5913417	565602.350000	
660	1	0	2403667	660	1	2	5868648	12420236.500000	
345	1	0	2403669	345	1	2	5860219	14999998.150000	
210	1	0	2403671	210	1	2	5860168	14126635.060000	
210	1	0	2403686	210	1	2	5913356	20000000.000000	
210	1	0	2403686	596	1	2	5941593	20000000.000000	
210	1	0	2403686	596	1	2	5926489	16000000.000000	
405	2	3	2403688	405	2	3	5943494	232394288.633200	
405	2	3	2403688	405	2	3	5944596	43444916.149000	
347	1	0	2403689	347	1	2	5860700	3279512.210000	
292	1	0	2403690	292	1	2	5860582	6153957.230000	
292	1	0	2403690	292	1	2	5914480	806888.530000	
290	1	0	2403694	252	1	2	5942632	8000000.000000	
290	1	0	2403694	252	1	2	5942394	4000000.000000	
290	1	0	2403694	252	1	2	5945104	3500000.000000	
290	1	0	2403694	252	1	2	5943127	8000000.000000	
290	1	0	2403694	252	1	2	5944776	3500000.000000	
290	1	0	2403694	252	1	2	5944251	4000000.000000	
290	1	0	2403694	252	1	2	5943689	5000000.000000	
265	1	0	2403697	265	1	2	5860812	14093115.580000	
461	1	0	2403699	461	1	2	5863518	2482391.260000	
461	1	0	2403699	461	1	2	5861056	1993525.500000	
461	1	0	2403699	461	1	2	5861057	6146084.590000	
620	1	0	2403700	620	1	2	5861125	4147197.110000	
620	1	0	2403700	620	1	2	5870548	37476119.080000	
290	1	0	2403701	131	1	2	5904869	8400000.000000	
558	1	0	2403708	558	1	2	5861266	10998196.230000	
265	1	0	2403711	265	1	2	5861241	35245077.040000	
275	1	0	2403716	275	1	2	5861494	22119742.840000	
292	1	0	2403717	292	1	2	5861321	3035653.930000	
292	1	0	2403717	292	1	2	5902603	2775776.020000	
255	1	0	2403723	259	1	2	5923236	13918343.200000	
255	1	0	2403723	259	1	2	5931182	7202733.600000	
377	1	0	2403727	377	1	2	5861805	23244093.170000	
349	1	0	2403738	349	1	2	5861872	22662126.800000	
290	1	0	2403741	290	1	2	5861869	20206485.770000	
215	1	0	2403743	215	1	2	5861956	13528220.150000	
295	1	0	2403744	295	1	2	5938376	3132250.000000	
295	1	0	2403744	295	1	2	5917798	6212162.750000	
295	1	0	2403744	295	1	2	5930508	19157655.700000	
295	1	0	2403744	259	1	2	5944321	15857993.800000	
295	1	0	2403745	295	1	2	5920788	5565694.450000	
295	1	0	2403746	295	1	2	5862559	11970335.430000	
295	1	0	2403746	295	1	2	5864014	9568361.950000	
347	1	0	2403749	347	1	2	5862440	12000000.000000	
347	1	0	2403749	347	1	2	5917853	11128921.450000	
347	1	0	2403750	347	1	2	5862445	20000000.000000	
210	1	0	2403753	210	1	2	5923141	10640000.000000	
210	1	0	2403753	210	1	2	5916809	8166000.000000	
210	1	0	2403753	210	1	2	5940753	24000000.000000	
594	1	3	2403761	256	1	3	5942839	15733333.320000	
594	1	3	2403761	256	1	3	5945149	19166666.660000	
594	1	3	2403761	256	1	3	5937672	8000000.000000	
594	1	3	2403761	256	1	3	5939517	10000000.000000	
594	1	3	2403761	256	1	3	5947293	23000000.000000	
594	1	3	2403761	256	1	3	5943688	22666666.680000	
594	1	3	2403761	256	1	3	5933871	1958333.370000	
958	1	0	2403763	958	1	2	5863613	1263592.470000	
295	1	0	2403771	295	1	2	5863650	14469276.050000	
210	1	0	2403772	210	1	2	5923143	3697478.700000	
210	1	0	2403772	210	1	2	5923379	2321285.950000	
210	1	0	2403772	596	1	2	5941099	2765585.650000	
210	1	0	2403772	210	1	2	5923614	2393559.800000	
210	1	0	2403772	210	1	2	5923725	2174311.200000	
210	1	0	2403772	210	1	2	5923998	2369943.600000	
210	1	0	2403772	596	1	2	5925607	1849372.750000	
346	1	0	2403775	346	1	2	5863861	34130053.220000	
346	1	0	2403775	346	1	2	5863866	9757940.680000	
460	1	0	2403780	460	1	2	5951418	3499515.640000	
460	1	0	2403780	460	1	2	5864352	12427866.170000	
290	1	0	2403785	290	1	2	5923706	19094083.200000	
290	1	0	2403785	290	1	2	5864082	4527371.850000	
935	1	0	2403786	935	1	2	5864137	16510013.050000	
346	1	0	2403787	346	1	2	5864229	14995714.730000	
275	1	0	2403789	275	1	2	5914568	6243180.100000	
275	1	0	2403789	275	1	2	5868033	7146533.550000	
295	1	0	2403803	295	1	2	5865103	20579409.100000	
346	1	0	2403804	346	1	2	5865064	23645483.710000	
660	1	0	2403806	660	1	2	5866291	13898297.010000	
660	1	0	2403806	660	1	2	5928948	9485839.030000	
660	1	0	2403806	660	1	2	5865100	7014246.580000	
